기준날짜,누적확진자수,누적사망자수,카테고리
2020-10-15,11613,233,남성
2020-10-15,13375,206,여성
2020-10-15,1047,222,80 이상
2020-10-15,3983,47,60-69
2020-10-15,628,0,0-9
2020-10-15,3326,4,40-49
2020-10-15,3070,2,30-39
2020-10-15,4955,0,20-29
2020-10-15,1372,0,10-19
2020-10-15,4588,21,50-59
2020-10-16,1049,223,80 이상
2020-10-16,11634,234,남성
2020-10-16,13401,207,여성
2020-10-16,2021,144,70-79
2020-10-16,3990,47,60-69
2020-10-16,3336,4,40-49
2020-10-16,3079,2,30-39
2020-10-16,4962,0,20-29
2020-10-16,1374,0,10-19
2020-10-16,4596,21,50-59
2020-10-16,628,0,0-9
2020-10-17,13448,208,여성
2020-10-17,11660,235,남성
2020-10-17,1053,224,80 이상
2020-10-17,2023,145,70-79
2020-10-17,4007,47,60-69
2020-10-17,4616,21,50-59
2020-10-17,3341,4,40-49
2020-10-17,3094,2,30-39
2020-10-17,4968,0,20-29
2020-10-17,1376,0,10-19
2020-10-17,630,0,0-9
2020-10-18,11708,235,남성
2020-10-18,13491,209,여성
2020-10-18,1054,224,80 이상
2020-10-18,2031,146,70-79
2020-10-18,4022,47,60-69
2020-10-18,632,0,0-9
2020-10-18,3355,4,40-49
2020-10-18,3108,2,30-39
2020-10-18,4980,0,20-29
2020-10-18,1380,0,10-19
2020-10-18,4637,21,50-59
2020-10-19,1063,224,80 이상
2020-10-19,2038,146,70-79
2020-10-19,11744,235,남성
2020-10-19,13531,209,여성
2020-10-19,4029,47,60-69
2020-10-19,634,0,0-9
2020-10-19,3370,4,40-49
2020-10-19,3115,2,30-39
2020-10-19,4993,0,20-29
2020-10-19,1383,0,10-19
2020-10-19,4650,21,50-59
2020-10-20,11782,237,남성
2020-10-20,13551,210,여성
2020-10-20,1064,225,80 이상
2020-10-20,2041,146,70-79
2020-10-20,4038,49,60-69
2020-10-20,3382,4,40-49
2020-10-20,3122,2,30-39
2020-10-20,5004,0,20-29
2020-10-20,1386,0,10-19
2020-10-20,637,0,0-9
2020-10-20,4659,21,50-59
2020-10-21,2046,147,70-79
2020-10-21,11829,240,남성
2020-10-21,13593,210,여성
2020-10-21,1074,227,80 이상
2020-10-21,4052,49,60-69
2020-10-21,638,0,0-9
2020-10-21,3400,4,40-49
2020-10-21,3132,2,30-39
2020-10-21,5016,0,20-29
2020-10-21,1390,0,10-19
2020-10-21,4674,21,50-59
2020-10-22,2057,147,70-79
2020-10-22,11889,241,남성
2020-10-22,13654,212,여성
2020-10-22,1082,229,80 이상
2020-10-22,4078,50,60-69
2020-10-22,640,0,0-9
2020-10-22,3418,4,40-49
2020-10-22,3144,2,30-39
2020-10-22,5034,0,20-29
2020-10-22,1392,0,10-19
2020-10-22,4698,21,50-59
2020-10-23,11962,242,남성
2020-10-23,13736,213,여성
2020-10-23,1110,229,80 이상
2020-10-23,2070,147,70-79
2020-10-23,4104,52,60-69
2020-10-23,3439,4,40-49
2020-10-23,3162,2,30-39
2020-10-23,5044,0,20-29
2020-10-23,1403,0,10-19
2020-10-23,642,0,0-9
2020-10-23,4724,21,50-59
2020-10-24,12003,244,남성
2020-10-24,13772,213,여성
2020-10-24,1115,230,80 이상
2020-10-24,2075,147,70-79
2020-10-24,4118,53,60-69
2020-10-24,3166,2,30-39
2020-10-24,3448,4,40-49
2020-10-24,5056,0,20-29
2020-10-24,1410,0,10-19
2020-10-24,649,0,0-9
2020-10-24,4738,21,50-59
2020-10-25,12029,244,남성
2020-10-25,13807,213,여성
2020-10-25,1119,230,80 이상
2020-10-25,2076,147,70-79
2020-10-25,4124,53,60-69
2020-10-25,3459,4,40-49
2020-10-25,3174,2,30-39
2020-10-25,5066,0,20-29
2020-10-25,1417,0,10-19
2020-10-25,654,0,0-9
2020-10-25,4747,21,50-59
2020-10-26,2079,147,70-79
2020-10-26,12080,244,남성
2020-10-26,13875,213,여성
2020-10-26,1123,230,80 이상
2020-10-26,4135,53,60-69
2020-10-26,660,0,0-9
2020-10-26,3481,4,40-49
2020-10-26,3199,2,30-39
2020-10-26,5087,0,20-29
2020-10-26,1422,0,10-19
2020-10-26,4769,21,50-59
2020-10-27,2083,149,70-79
2020-10-27,12121,246,남성
2020-10-27,13922,214,여성
2020-10-27,1127,231,80 이상
2020-10-27,4148,53,60-69
2020-10-27,4792,21,50-59
2020-10-27,3495,4,40-49
2020-10-27,3208,2,30-39
2020-10-27,5099,0,20-29
2020-10-27,1429,0,10-19
2020-10-27,662,0,0-9
2020-10-28,12167,247,남성
2020-10-28,13979,214,여성
2020-10-28,1132,231,80 이상
2020-10-28,2090,150,70-79
2020-10-28,4157,53,60-69
2020-10-28,3512,4,40-49
2020-10-28,3223,2,30-39
2020-10-28,5119,0,20-29
2020-10-28,1435,0,10-19
2020-10-28,666,0,0-9
2020-10-28,4812,21,50-59
2020-10-29,2100,151,70-79
2020-10-29,12235,247,남성
2020-10-29,14036,215,여성
2020-10-29,1136,231,80 이상
2020-10-29,4181,53,60-69
2020-10-29,677,0,0-9
2020-10-29,3526,4,40-49
2020-10-29,3246,2,30-39
2020-10-29,5132,0,20-29
2020-10-29,1443,0,10-19
2020-10-29,4830,21,50-59
2020-10-30,1140,231,80 이상
2020-10-30,12289,248,남성
2020-10-30,14095,215,여성
2020-10-30,2106,152,70-79
2020-10-30,4200,53,60-69
2020-10-30,4846,21,50-59
2020-10-30,3545,4,40-49
2020-10-30,3262,2,30-39
2020-10-30,5148,0,20-29
2020-10-30,1452,0,10-19
2020-10-30,685,0,0-9
2020-10-31,12352,248,남성
2020-10-31,14159,216,여성
2020-10-31,1150,232,80 이상
2020-10-31,2116,152,70-79
2020-10-31,4208,53,60-69
2020-10-31,4872,21,50-59
2020-10-31,3563,4,40-49
2020-10-31,3284,2,30-39
2020-10-31,5169,0,20-29
2020-10-31,1457,0,10-19
2020-10-31,692,0,0-9
2020-11-01,12412,249,남성
2020-11-01,14223,217,여성
2020-11-01,1153,234,80 이상
2020-11-01,2122,152,70-79
2020-11-01,4223,53,60-69
2020-11-01,697,0,0-9
2020-11-01,3588,4,40-49
2020-11-01,3303,2,30-39
2020-11-01,5193,0,20-29
2020-11-01,1471,0,10-19
2020-11-01,4885,21,50-59
2020-11-02,12460,249,남성
2020-11-02,14272,219,여성
2020-11-02,1157,236,80 이상
2020-11-02,2130,152,70-79
2020-11-02,4895,21,50-59
2020-11-02,3316,2,30-39
2020-11-02,3607,4,40-49
2020-11-02,5202,0,20-29
2020-11-02,1480,0,10-19
2020-11-02,704,0,0-9
2020-11-02,4241,53,60-69
2020-11-03,12503,249,남성
2020-11-03,1158,237,80 이상
2020-11-03,2134,153,70-79
2020-11-03,4253,54,60-69
2020-11-03,14304,223,여성
2020-11-03,3613,4,40-49
2020-11-03,3329,2,30-39
2020-11-03,5219,0,20-29
2020-11-03,1485,0,10-19
2020-11-03,707,0,0-9
2020-11-03,4909,22,50-59
2020-11-04,12563,249,남성
2020-11-04,14361,225,여성
2020-11-04,1163,238,80 이상
2020-11-04,2144,154,70-79
2020-11-04,4276,54,60-69
2020-11-04,3354,2,30-39
2020-11-04,3624,4,40-49
2020-11-04,5237,0,20-29
2020-11-04,1488,0,10-19
2020-11-04,709,0,0-9
2020-11-04,4929,22,50-59
2020-11-05,1165,239,80 이상
2020-11-05,2150,154,70-79
2020-11-05,12626,250,남성
2020-11-05,14423,225,여성
2020-11-05,4291,54,60-69
2020-11-05,710,0,0-9
2020-11-05,3647,4,40-49
2020-11-05,3374,2,30-39
2020-11-05,5258,0,20-29
2020-11-05,1496,0,10-19
2020-11-05,4958,22,50-59
2020-11-06,12700,251,남성
2020-11-06,14494,225,여성
2020-11-06,1170,239,80 이상
2020-11-06,2159,155,70-79
2020-11-06,4304,54,60-69
2020-11-06,3673,4,40-49
2020-11-06,3398,2,30-39
2020-11-06,5282,0,20-29
2020-11-06,1503,0,10-19
2020-11-06,719,0,0-9
2020-11-06,4986,22,50-59
2020-11-07,2170,155,70-79
2020-11-07,12750,251,남성
2020-11-07,14533,226,여성
2020-11-07,1174,240,80 이상
2020-11-07,4317,54,60-69
2020-11-07,720,0,0-9
2020-11-07,3694,4,40-49
2020-11-07,3413,2,30-39
2020-11-07,5292,0,20-29
2020-11-07,1508,0,10-19
2020-11-07,4995,22,50-59
2020-11-08,1183,241,80 이상
2020-11-08,12826,252,남성
2020-11-08,14600,226,여성
2020-11-08,2194,155,70-79
2020-11-08,4341,54,60-69
2020-11-08,3716,4,40-49
2020-11-08,3439,2,30-39
2020-11-08,5301,0,20-29
2020-11-08,1512,0,10-19
2020-11-08,5017,22,50-59
2020-11-08,723,0,0-9
2020-11-09,14669,228,여성
2020-11-09,12883,252,남성
2020-11-09,1192,242,80 이상
2020-11-09,2209,156,70-79
2020-11-09,4356,54,60-69
2020-11-09,5036,22,50-59
2020-11-09,3735,4,40-49
2020-11-09,3464,2,30-39
2020-11-09,5316,0,20-29
2020-11-09,1518,0,10-19
2020-11-09,726,0,0-9
2020-11-10,12939,255,남성
2020-11-10,14713,230,여성
2020-11-10,1197,245,80 이상
2020-11-10,2218,157,70-79
2020-11-10,4371,55,60-69
2020-11-10,729,0,0-9
2020-11-10,3746,4,40-49
2020-11-10,3477,2,30-39
2020-11-10,5337,0,20-29
2020-11-10,1527,0,10-19
2020-11-10,5050,22,50-59
2020-11-11,1212,246,80 이상
2020-11-11,2237,157,70-79
2020-11-11,13006,257,남성
2020-11-11,14791,230,여성
2020-11-11,4401,56,60-69
2020-11-11,735,0,0-9
2020-11-11,3758,4,40-49
2020-11-11,3495,2,30-39
2020-11-11,5357,0,20-29
2020-11-11,1532,0,10-19
2020-11-11,5070,22,50-59
2020-11-12,13083,257,남성
2020-11-12,14857,230,여성
2020-11-12,1216,246,80 이상
2020-11-12,2246,157,70-79
2020-11-12,4416,56,60-69
2020-11-12,3780,4,40-49
2020-11-12,3518,2,30-39
2020-11-12,5383,0,20-29
2020-11-12,1545,0,10-19
2020-11-12,741,0,0-9
2020-11-12,5095,22,50-59
2020-11-13,2263,157,70-79
2020-11-13,13174,257,남성
2020-11-13,14957,231,여성
2020-11-13,1234,247,80 이상
2020-11-13,4444,56,60-69
2020-11-13,748,0,0-9
2020-11-13,3804,4,40-49
2020-11-13,3537,2,30-39
2020-11-13,5411,0,20-29
2020-11-13,1554,0,10-19
2020-11-13,5136,22,50-59
2020-11-14,2270,157,70-79
2020-11-14,13279,260,남성
2020-11-14,15057,232,여성
2020-11-14,1241,249,80 이상
2020-11-14,4476,57,60-69
2020-11-14,760,0,0-9
2020-11-14,3833,4,40-49
2020-11-14,3569,2,30-39
2020-11-14,5447,0,20-29
2020-11-14,1568,0,10-19
2020-11-14,5172,23,50-59
2020-11-15,13379,260,남성
2020-11-15,15165,233,여성
2020-11-15,1246,250,80 이상
2020-11-15,2283,157,70-79
2020-11-15,4516,57,60-69
2020-11-15,3860,4,40-49
2020-11-15,3596,2,30-39
2020-11-15,5473,0,20-29
2020-11-15,1581,0,10-19
2020-11-15,768,0,0-9
2020-11-15,5221,23,50-59
2020-11-16,2298,157,70-79
2020-11-16,13496,260,남성
2020-11-16,15270,234,여성
2020-11-16,1250,251,80 이상
2020-11-16,4569,57,60-69
2020-11-16,5261,23,50-59
2020-11-16,3889,4,40-49
2020-11-16,3623,2,30-39
2020-11-16,5510,0,20-29
2020-11-16,1593,0,10-19
2020-11-16,773,0,0-9
2020-11-17,13614,260,남성
2020-11-17,15382,234,여성
2020-11-17,1258,251,80 이상
2020-11-17,2316,157,70-79
2020-11-17,4607,57,60-69
2020-11-17,3925,4,40-49
2020-11-17,3649,2,30-39
2020-11-17,5547,0,20-29
2020-11-17,1605,0,10-19
2020-11-17,784,0,0-9
2020-11-17,5305,23,50-59
2020-11-18,2336,159,70-79
2020-11-18,13772,261,남성
2020-11-18,15509,235,여성
2020-11-18,1279,251,80 이상
2020-11-18,4647,57,60-69
2020-11-18,788,0,0-9
2020-11-18,3976,4,40-49
2020-11-18,3687,2,30-39
2020-11-18,5591,0,20-29
2020-11-18,1621,0,10-19
2020-11-18,5356,23,50-59
2020-11-19,2353,159,70-79
2020-11-19,13936,262,남성
2020-11-19,15670,236,여성
2020-11-19,1290,251,80 이상
2020-11-19,4691,59,60-69
2020-11-19,5409,23,50-59
2020-11-19,4028,4,40-49
2020-11-19,3723,2,30-39
2020-11-19,5637,0,20-29
2020-11-19,1664,0,10-19
2020-11-19,811,0,0-9
2020-11-20,14113,263,남성
2020-11-20,15841,238,여성
2020-11-20,1302,253,80 이상
2020-11-20,2381,159,70-79
2020-11-20,4734,60,60-69
2020-11-20,4081,4,40-49
2020-11-20,3771,2,30-39
2020-11-20,5700,0,20-29
2020-11-20,1699,0,10-19
2020-11-20,822,0,0-9
2020-11-20,5464,23,50-59
2020-11-21,2404,160,70-79
2020-11-21,14323,264,남성
2020-11-21,16017,239,여성
2020-11-21,1308,253,80 이상
2020-11-21,4771,61,60-69
2020-11-21,837,0,0-9
2020-11-21,4137,4,40-49
2020-11-21,3820,2,30-39
2020-11-21,5808,0,20-29
2020-11-21,1735,0,10-19
2020-11-21,5520,23,50-59
2020-11-22,1319,254,80 이상
2020-11-22,14496,265,남성
2020-11-22,16174,240,여성
2020-11-22,2422,161,70-79
2020-11-22,4803,61,60-69
2020-11-22,5576,23,50-59
2020-11-22,4201,4,40-49
2020-11-22,3867,2,30-39
2020-11-22,5873,0,20-29
2020-11-22,1755,0,10-19
2020-11-22,854,0,0-9
2020-11-23,14624,267,남성
2020-11-23,16317,242,여성
2020-11-23,1328,255,80 이상
2020-11-23,2439,163,70-79
2020-11-23,4823,61,60-69
2020-11-23,5626,24,50-59
2020-11-23,4250,4,40-49
2020-11-23,3908,2,30-39
2020-11-23,5914,0,20-29
2020-11-23,1776,0,10-19
2020-11-23,877,0,0-9
2020-11-24,14814,268,남성
2020-11-24,16476,242,여성
2020-11-24,1335,256,80 이상
2020-11-24,2464,163,70-79
2020-11-24,4866,61,60-69
2020-11-24,893,0,0-9
2020-11-24,4310,4,40-49
2020-11-24,3961,2,30-39
2020-11-24,5980,0,20-29
2020-11-24,1793,0,10-19
2020-11-24,5688,24,50-59
2020-11-25,15020,269,남성
2020-11-25,16652,244,여성
2020-11-25,1345,256,80 이상
2020-11-25,2488,165,70-79
2020-11-25,5760,24,50-59
2020-11-25,4022,2,30-39
2020-11-25,4385,4,40-49
2020-11-25,6032,0,20-29
2020-11-25,1824,0,10-19
2020-11-25,904,0,0-9
2020-11-25,4912,62,60-69
2020-11-26,15314,271,남성
2020-11-26,1354,256,80 이상
2020-11-26,2516,167,70-79
2020-11-26,4984,62,60-69
2020-11-26,16939,244,여성
2020-11-26,4478,4,40-49
2020-11-26,4103,2,30-39
2020-11-26,6157,0,20-29
2020-11-26,1881,0,10-19
2020-11-26,925,0,0-9
2020-11-26,5855,24,50-59
2020-11-27,15613,271,남성
2020-11-27,17195,245,여성
2020-11-27,1380,257,80 이상
2020-11-27,2543,167,70-79
2020-11-27,5052,62,60-69
2020-11-27,4183,2,30-39
2020-11-27,4574,4,40-49
2020-11-27,6238,0,20-29
2020-11-27,1921,0,10-19
2020-11-27,946,0,0-9
2020-11-27,5971,24,50-59
2020-11-28,1396,262,80 이상
2020-11-28,2573,167,70-79
2020-11-28,15875,273,남성
2020-11-28,17436,249,여성
2020-11-28,5134,63,60-69
2020-11-28,959,0,0-9
2020-11-28,4669,4,40-49
2020-11-28,4260,2,30-39
2020-11-28,6312,0,20-29
2020-11-28,1959,0,10-19
2020-11-28,6049,24,50-59
2020-11-29,16108,274,남성
2020-11-29,17653,249,여성
2020-11-29,1409,262,80 이상
2020-11-29,2599,168,70-79
2020-11-29,5180,63,60-69
2020-11-29,4738,4,40-49
2020-11-29,4326,2,30-39
2020-11-29,6405,0,20-29
2020-11-29,1995,0,10-19
2020-11-29,977,0,0-9
2020-11-29,6132,24,50-59
2020-11-30,2623,169,70-79
2020-11-30,16321,275,남성
2020-11-30,17878,251,여성
2020-11-30,1435,263,80 이상
2020-11-30,5239,64,60-69
2020-11-30,993,0,0-9
2020-11-30,4796,4,40-49
2020-11-30,4380,2,30-39
2020-11-30,6465,0,20-29
2020-11-30,2049,0,10-19
2020-11-30,6219,24,50-59
2020-12-01,1449,263,80 이상
2020-12-01,16554,276,남성
2020-12-01,18096,253,여성
2020-12-01,2650,171,70-79
2020-12-01,5282,64,60-69
2020-12-01,4859,5,40-49
2020-12-01,4447,2,30-39
2020-12-01,6546,0,20-29
2020-12-01,2096,0,10-19
2020-12-01,6313,24,50-59
2020-12-01,1008,0,0-9
2020-12-02,18345,253,여성
2020-12-02,16816,276,남성
2020-12-02,1467,263,80 이상
2020-12-02,2673,171,70-79
2020-12-02,5339,64,60-69
2020-12-02,6411,24,50-59
2020-12-02,4938,5,40-49
2020-12-02,4536,2,30-39
2020-12-02,6631,0,20-29
2020-12-02,2139,0,10-19
2020-12-02,1027,0,0-9
2020-12-03,17089,276,남성
2020-12-03,18612,253,여성
2020-12-03,1473,263,80 이상
2020-12-03,2700,171,70-79
2020-12-03,5414,64,60-69
2020-12-03,1058,0,0-9
2020-12-03,5031,5,40-49
2020-12-03,4604,2,30-39
2020-12-03,6735,0,20-29
2020-12-03,2180,0,10-19
2020-12-03,6506,24,50-59
2020-12-04,1505,268,80 이상
2020-12-04,2743,173,70-79
2020-12-04,17376,279,남성
2020-12-04,18953,257,여성
2020-12-04,5507,64,60-69
2020-12-04,1083,0,0-9
2020-12-04,5120,5,40-49
2020-12-04,4684,2,30-39
2020-12-04,6836,0,20-29
2020-12-04,2226,0,10-19
2020-12-04,6625,24,50-59
2020-12-05,17658,280,남성
2020-12-05,19248,260,여성
2020-12-05,1536,272,80 이상
2020-12-05,2793,173,70-79
2020-12-05,5596,64,60-69
2020-12-05,5197,5,40-49
2020-12-05,4749,2,30-39
2020-12-05,6934,0,20-29
2020-12-05,2278,0,10-19
2020-12-05,1106,0,0-9
2020-12-05,6717,24,50-59
2020-12-06,2861,173,70-79
2020-12-06,17997,282,남성
2020-12-06,19540,263,여성
2020-12-06,1578,277,80 이상
2020-12-06,5707,64,60-69
2020-12-06,1128,0,0-9
2020-12-06,5270,5,40-49
2020-12-06,4839,2,30-39
2020-12-06,7006,0,20-29
2020-12-06,2308,0,10-19
2020-12-06,6840,24,50-59
2020-12-07,2920,174,70-79
2020-12-07,18293,284,남성
2020-12-07,19859,265,여성
2020-12-07,1618,280,80 이상
2020-12-07,5807,64,60-69
2020-12-07,1142,0,0-9
2020-12-07,5343,5,40-49
2020-12-07,4914,2,30-39
2020-12-07,7090,0,20-29
2020-12-07,2339,0,10-19
2020-12-07,6979,24,50-59
2020-12-08,18564,285,남성
2020-12-08,20175,267,여성
2020-12-08,1671,282,80 이상
2020-12-08,2975,174,70-79
2020-12-08,5896,64,60-69
2020-12-08,7090,25,50-59
2020-12-08,4985,2,30-39
2020-12-08,7162,0,20-29
2020-12-08,2374,0,10-19
2020-12-08,1162,0,0-9
2020-12-08,5424,5,40-49
2020-12-09,18899,287,남성
2020-12-09,3047,175,70-79
2020-12-09,1703,284,80 이상
2020-12-09,6020,65,60-69
2020-12-09,20510,269,여성
2020-12-09,5520,5,40-49
2020-12-09,5080,2,30-39
2020-12-09,7229,0,20-29
2020-12-09,2413,0,10-19
2020-12-09,1186,0,0-9
2020-12-09,7211,25,50-59
2020-12-10,19250,289,남성
2020-12-10,20839,275,여성
2020-12-10,1733,290,80 이상
2020-12-10,3100,177,70-79
2020-12-10,6134,65,60-69
2020-12-10,7321,25,50-59
2020-12-10,5612,5,40-49
2020-12-10,5191,2,30-39
2020-12-10,7309,0,20-29
2020-12-10,2466,0,10-19
2020-12-10,1223,0,0-9
2020-12-11,21192,280,여성
2020-12-11,1788,294,80 이상
2020-12-11,3163,178,70-79
2020-12-11,6236,68,60-69
2020-12-11,19586,292,남성
2020-12-11,5714,5,40-49
2020-12-11,5273,2,30-39
2020-12-11,7392,0,20-29
2020-12-11,2510,0,10-19
2020-12-11,1258,0,0-9
2020-12-11,7444,25,50-59
2020-12-12,21706,283,여성
2020-12-12,1856,298,80 이상
2020-12-12,3232,180,70-79
2020-12-12,6384,68,60-69
2020-12-12,20022,295,남성
2020-12-12,5857,5,40-49
2020-12-12,5386,2,30-39
2020-12-12,7489,0,20-29
2020-12-12,2596,0,10-19
2020-12-12,1310,0,0-9
2020-12-12,7618,25,50-59
2020-12-13,20505,297,남성
2020-12-13,22253,283,여성
2020-12-13,1927,298,80 이상
2020-12-13,3337,180,70-79
2020-12-13,6567,70,60-69
2020-12-13,7810,25,50-59
2020-12-13,5495,2,30-39
2020-12-13,7599,0,20-29
2020-12-13,2670,0,10-19
2020-12-13,1346,0,0-9
2020-12-13,6007,5,40-49
2020-12-14,3386,183,70-79
2020-12-14,22640,285,여성
2020-12-14,1973,300,80 이상
2020-12-14,6674,72,60-69
2020-12-14,20836,302,남성
2020-12-14,6126,5,40-49
2020-12-14,1377,0,0-9
2020-12-14,2724,0,10-19
2020-12-14,7948,25,50-59
2020-12-14,5570,2,30-39
2020-12-14,7698,0,20-29
2020-12-15,21251,308,남성
2020-12-15,23105,292,여성
2020-12-15,2059,309,80 이상
2020-12-15,6807,74,60-69
2020-12-15,3465,185,70-79
2020-12-15,6251,5,40-49
2020-12-15,5682,2,30-39
2020-12-15,7798,0,20-29
2020-12-15,2778,0,10-19
2020-12-15,1417,0,0-9
2020-12-15,8099,25,50-59
2020-12-16,3556,190,70-79
2020-12-16,21807,317,남성
2020-12-16,23627,295,여성
2020-12-16,2127,315,80 이상
2020-12-16,6998,74,60-69
2020-12-16,7951,0,20-29
2020-12-16,6393,6,40-49
2020-12-16,5786,2,30-39
2020-12-16,2847,0,10-19
2020-12-16,8314,25,50-59
2020-12-16,1462,0,0-9
2020-12-17,7171,77,60-69
2020-12-17,22280,331,남성
2020-12-17,24168,303,여성
2020-12-17,2186,329,80 이상
2020-12-17,3641,194,70-79
2020-12-17,8528,26,50-59
2020-12-17,5910,2,30-39
2020-12-17,8058,0,20-29
2020-12-17,2902,0,10-19
2020-12-17,1518,0,0-9
2020-12-17,6534,6,40-49
2020-12-18,22763,336,남성
2020-12-18,24749,309,여성
2020-12-18,2252,337,80 이상
2020-12-18,3732,197,70-79
2020-12-18,7357,77,60-69
2020-12-18,6668,6,40-49
2020-12-18,6041,2,30-39
2020-12-18,8181,0,20-29
2020-12-18,2968,0,10-19
2020-12-18,1558,0,0-9
2020-12-18,8755,26,50-59
2020-12-19,3813,199,70-79
2020-12-19,23233,339,남성
2020-12-19,25324,320,여성
2020-12-19,2329,347,80 이상
2020-12-19,7533,77,60-69
2020-12-19,1591,0,0-9
2020-12-19,6821,6,40-49
2020-12-19,6152,2,30-39
2020-12-19,8313,0,20-29
2020-12-19,3033,0,10-19
2020-12-19,8972,28,50-59
2020-12-20,3892,200,70-79
2020-12-20,25794,329,여성
2020-12-20,2376,357,80 이상
2020-12-20,7720,81,60-69
2020-12-20,23859,345,남성
2020-12-20,6974,6,40-49
2020-12-20,1638,0,0-9
2020-12-20,3104,0,10-19
2020-12-20,9205,28,50-59
2020-12-20,6294,2,30-39
2020-12-20,8450,0,20-29
2020-12-21,24318,358,남성
2020-12-21,26259,340,여성
2020-12-21,2430,372,80 이상
2020-12-21,7880,84,60-69
2020-12-21,3979,204,70-79
2020-12-21,7098,6,40-49
2020-12-21,6410,3,30-39
2020-12-21,8547,0,20-29
2020-12-21,3149,0,10-19
2020-12-21,1684,0,0-9
2020-12-21,9400,29,50-59
2020-12-22,4065,211,70-79
2020-12-22,24739,365,남성
2020-12-22,26704,357,여성
2020-12-22,2481,384,80 이상
2020-12-22,8011,89,60-69
2020-12-22,3205,0,10-19
2020-12-22,7222,6,40-49
2020-12-22,6514,3,30-39
2020-12-22,8651,0,20-29
2020-12-22,1715,0,0-9
2020-12-22,9579,29,50-59
2020-12-23,25267,374,남성
2020-12-23,27266,365,여성
2020-12-23,2563,394,80 이상
2020-12-23,8200,90,60-69
2020-12-23,4161,217,70-79
2020-12-23,7365,6,40-49
2020-12-23,1761,0,0-9
2020-12-23,3267,0,10-19
2020-12-23,9825,29,50-59
2020-12-23,6638,3,30-39
2020-12-23,8753,0,20-29
2020-12-24,25752,380,남성
2020-12-24,27766,376,여성
2020-12-24,2617,404,80 이상
2020-12-24,8371,90,60-69
2020-12-24,4236,224,70-79
2020-12-24,7498,6,40-49
2020-12-24,6774,3,30-39
2020-12-24,8881,0,20-29
2020-12-24,3336,0,10-19
2020-12-24,1797,0,0-9
2020-12-24,10008,29,50-59
2020-12-25,4322,227,70-79
2020-12-25,26523,390,남성
2020-12-25,28235,383,여성
2020-12-25,2681,416,80 이상
2020-12-25,8585,90,60-69
2020-12-25,9039,0,20-29
2020-12-25,7695,7,40-49
2020-12-25,6943,3,30-39
2020-12-25,3402,0,10-19
2020-12-25,10247,30,50-59
2020-12-25,1844,0,0-9
2020-12-26,8756,92,60-69
2020-12-26,27088,404,남성
2020-12-26,28801,389,여성
2020-12-26,2762,427,80 이상
2020-12-26,4411,234,70-79
2020-12-26,10456,30,50-59
2020-12-26,7091,3,30-39
2020-12-26,1891,0,0-9
2020-12-26,7873,7,40-49
2020-12-26,9167,0,20-29
2020-12-26,3482,0,10-19
2020-12-27,27560,411,남성
2020-12-27,29299,397,여성
2020-12-27,2803,438,80 이상
2020-12-27,8935,94,60-69
2020-12-27,4472,236,70-79
2020-12-27,8032,7,40-49
2020-12-27,7222,3,30-39
2020-12-27,9278,0,20-29
2020-12-27,3543,0,10-19
2020-12-27,1927,0,0-9
2020-12-27,10647,30,50-59
2020-12-28,4534,239,70-79
2020-12-28,27955,416,남성
2020-12-28,29710,403,여성
2020-12-28,2852,444,80 이상
2020-12-28,9064,96,60-69
2020-12-28,9354,0,20-29
2020-12-28,8152,7,40-49
2020-12-28,7335,3,30-39
2020-12-28,3593,0,10-19
2020-12-28,10819,30,50-59
2020-12-28,1962,0,0-9
2020-12-29,9248,99,60-69
2020-12-29,28573,429,남성
2020-12-29,30136,430,여성
2020-12-29,2890,474,80 이상
2020-12-29,4609,246,70-79
2020-12-29,11009,30,50-59
2020-12-29,7482,3,30-39
2020-12-29,9499,0,20-29
2020-12-29,3645,0,10-19
2020-12-29,2003,0,0-9
2020-12-29,8324,7,40-49
2020-12-30,29095,438,남성
2020-12-30,30664,441,여성
2020-12-30,2959,486,80 이상
2020-12-30,4701,250,70-79
2020-12-30,9452,103,60-69
2020-12-30,8487,7,40-49
2020-12-30,7594,3,30-39
2020-12-30,9615,0,20-29
2020-12-30,3702,0,10-19
2020-12-30,2042,0,0-9
2020-12-30,11207,30,50-59
2020-12-31,4768,258,70-79
2020-12-31,29600,448,남성
2020-12-31,31126,452,여성
2020-12-31,3024,496,80 이상
2020-12-31,9626,106,60-69
2020-12-31,2091,0,0-9
2020-12-31,8621,7,40-49
2020-12-31,7726,3,30-39
2020-12-31,9708,0,20-29
2020-12-31,3769,0,10-19
2020-12-31,11393,30,50-59
2021-01-01,30155,459,남성
2021-01-01,31598,458,여성
2021-01-01,4848,259,70-79
2021-01-01,9785,110,60-69
2021-01-01,3065,507,80 이상
2021-01-01,8775,7,40-49
2021-01-01,7871,4,30-39
2021-01-01,9837,0,20-29
2021-01-01,3843,0,10-19
2021-01-01,2132,0,0-9
2021-01-01,11597,30,50-59
2021-01-02,30573,469,남성
2021-01-02,32000,473,여성
2021-01-02,3114,521,80 이상
2021-01-02,4906,268,70-79
2021-01-02,9910,110,60-69
2021-01-02,11757,32,50-59
2021-01-02,8880,7,40-49
2021-01-02,7978,4,30-39
2021-01-02,9948,0,20-29
2021-01-02,3909,0,10-19
2021-01-02,2171,0,0-9
2021-01-03,30874,483,남성
2021-01-03,32356,479,여성
