지역명,2017-05-22 00:00:52,2017-05-29 00:00:52,2017-06-05 00:00:52,2017-06-12 00:00:52,2017-06-19 00:00:52,2017-06-26 00:00:52,2017-07-03 00:00:52,2017-07-10 00:00:52,2017-07-17 00:00:52,2017-07-24 00:00:52,2017-07-31 00:00:52,2017-08-07 00:00:52,2017-08-14 00:00:52,2017-08-21 00:00:52,2017-08-28 00:00:52,2017-09-04 00:00:52,2017-09-11 00:00:52,2017-09-18 00:00:52,2017-09-25 00:00:52,2017-10-09 00:00:52,2017-10-16 00:00:52,2017-10-23 00:00:52,2017-10-30 00:00:52,2017-11-06 00:00:52,2017-11-13 00:00:52,2017-11-20 00:00:52,2017-11-27 00:00:52,2017-12-04 00:00:52,2017-12-11 00:00:52,2017-12-18 00:00:52,2017-12-25 00:00:52,2018.01.01,2018-01-08 00:00:52,2018-01-15 00:00:52,2018-01-22 00:00:52,2018-01-29 00:00:52,2018-02-05 00:00:52,2018-02-19 00:00:52,2018-02-26 00:00:52,2018-03-05 00:00:52,2018-03-12 00:00:52,2018-03-19 00:00:52,2018-03-26 00:00:52,2018-04-02 00:00:52,2018-04-09 00:00:52,2018-04-16 00:00:52,2018-04-23 00:00:52,2018-04-30 00:00:52,2018-05-07 00:00:52,2018-05-14 00:00:52,2018-05-21 00:00:52,2018-05-28 00:00:52,2018-06-04 00:00:52,2018-06-11 00:00:52,2018-06-18 00:00:52,2018-06-25 00:00:52,2018-07-02 00:00:52,2018-07-09 00:00:52,2018-07-16 00:00:52,2018-07-23 00:00:52,2018-07-30 00:00:52,2018-08-06 00:00:52,2018-08-13 00:00:52,2018-08-20 00:00:52,2018-08-27 00:00:52,2018-09-03 00:00:52,2018-09-10 00:00:52,2018-09-17 00:00:52,2018-10-01 00:00:52,2018-10-08 00:00:52,2018-10-15 00:00:52,2018-10-22 00:00:52,2018-10-29 00:00:52,2018-11-05 00:00:52,2018-11-12 00:00:52,2018-11-19 00:00:52,2018-11-26 00:00:52,2018-12-03 00:00:52,2018-12-10 00:00:52,2018-12-17 00:00:52,2018-12-24 00:00:52,2018-12-31 00:00:52,2019-01-07 00:00:52,2019-01-14 00:00:52,2019-01-21 00:00:52,2019-01-28 00:00:52,2019-02-11 00:00:52,2019-02-18 00:00:52,2019-02-25 00:00:52,2019-03-04 00:00:52,2019-03-11 00:00:52,2019-03-18 00:00:52,2019-03-25 00:00:52,2019-04-01 00:00:52,2019-04-08 00:00:52,2019-04-15 00:00:52,2019-04-22 00:00:52,2019-04-29 00:00:52,2019-05-06 00:00:52,2019-05-13 00:00:52,2019-05-20 00:00:52,2019-05-27 00:00:52,2019-06-03 00:00:52,2019-06-10 00:00:52,2019-06-17 00:00:52,2019-06-24 00:00:52,2019-07-01 00:00:52,2019-07-08 00:00:52,2019-07-15 00:00:52,2019-07-22 00:00:52,2019-07-29 00:00:52,2019-08-05 00:00:52,2019-08-12 00:00:52,2019-08-19 00:00:52,2019-08-26 00:00:52,2019-09-02 00:00:52,2019-09-16 00:00:52,2019-09-23 00:00:52,2019-09-30 00:00:52,2019-10-07 00:00:52,2019-10-14 00:00:52,2019-10-21 00:00:52,2019-10-28 00:00:52,2019-11-04 00:00:52,2019-11-11 00:00:52,2019-11-18 00:00:52,2019-11-25 00:00:52,2019-12-02 00:00:52,2019-12-09 00:00:52,2019-12-16 00:00:52,2019-12-23 00:00:52,2019-12-30 00:00:52,2020-01-06 00:00:52,2020-01-13 00:00:52,2020-01-20 00:00:52,2020-02-03 00:00:52,2020-02-10 00:00:52,2020-02-17 00:00:52,2020-02-24 00:00:52,2020-03-02 00:00:52,2020-03-09 00:00:52,2020-03-16 00:00:52,2020-03-23 00:00:52,2020-03-30 00:00:52,2020-04-06 00:00:52,2020-04-13 00:00:52,2020-04-20 00:00:52,2020-05-04 00:00:52,2020-05-11 00:00:52,2020-05-18 00:00:52,2020-05-25 00:00:52,2020-06-01 00:00:52,2020-06-08 00:00:52,2020-06-15 00:00:52,2020-06-22 00:00:52,2020-06-29 00:00:52,2020-07-06 00:00:52,2020-07-13 00:00:52,2020-07-20 00:00:52,2020-07-27 00:00:52,2020-08-03 00:00:52,2020-08-10 00:00:52,2020-08-17 00:00:52,2020-08-24 00:00:52,2020-08-31 00:00:52,2020-09-07 00:00:52,2020-09-14 00:00:52,2020-09-21 00:00:52,2020-10-05 00:00:52,2020-10-12 00:00:52,2020-10-19 00:00:52,2020-10-26 00:00:52,2020-11-02 00:00:52,2020-11-09 00:00:52,2020-11-16 00:00:52,2020-11-23 00:00:52,2020-11-30 00:00:52,2020-12-07 00:00:52,2020-12-14 00:00:52,2020-12-21 00:00:52,2020-12-28 00:00:52,2021-01-04 00:00:52,2021-01-11 00:00:52,2021-01-18 00:00:52,2021-01-25 00:00:52,2021-02-01 00:00:52,2021-02-15 00:00:52,2021-02-22 00:00:52,2021-03-01 00:00:52,2021-03-08 00:00:52,2021-03-15 00:00:52,2021-03-22 00:00:52,2021-03-29 00:00:52,2021-04-05 00:00:52,2021-04-12 00:00:52,2021-04-19 00:00:52,2021-04-26 00:00:52,2021-05-03 00:00:52,2021-05-10 00:00:52,2021-05-17 00:00:52,2021-05-24 00:00:52,2021-05-31 00:00:52,2021-06-07 00:00:52,2021-06-14 00:00:52,2021-06-21 00:00:52,2021-06-28 00:00:52,2021-07-05 00:00:52,2021-07-12 00:00:52,2021-07-19 00:00:52,2021-07-26 00:00:52,2021-08-02 00:00:52,2021-08-09 00:00:52,2021-08-16 00:00:52,2021-08-23 00:00:52,2021-08-30 00:00:52,2021-09-06 00:00:52,2021-09-13 00:00:52,2021-09-27 00:00:52,2021-10-04 00:00:52,2021-10-11 00:00:52,2021-10-18 00:00:52,2021-10-25 00:00:52,2021-11-01 00:00:52,2021-11-08 00:00:52,2021-11-15 00:00:52,2021-11-22 00:00:52,2021-11-29 00:00:52,2021-12-06 00:00:52,2021-12-13 00:00:52,2021-12-20 00:00:52,2021-12-27 00:00:52,2022-01-03 00:00:52,2022-01-10 00:00:52,2022-01-17 00:00:52,2022-01-24 00:00:52,2022-02-07 00:00:52,2022-02-14 00:00:52,2022-02-21 00:00:52,2022-02-28 00:00:52,2022-03-07 00:00:52,2022-03-14 00:00:52,2022-03-21 00:00:52,2022-03-28 00:00:52,2022-04-04 00:00:52,2022-04-11 00:00:52,2022-04-18 00:00:52,2022-04-25 00:00:52,2022-05-02 00:00:52,2022-05-09 00:00:52,2022-05-16 00:00:52
일산동구,68.047,68.054,68.148,68.195,68.259,68.279,68.324,68.36,68.36,68.436,68.544,68.581,68.666,68.666,68.713,68.723,68.745,68.759,68.803,68.817,68.817,68.817,68.827,68.844,68.859,68.859,68.931,68.939,68.941,68.948,68.952,68.952,68.954,68.946,68.946,68.946,68.946,68.946,68.946,68.946,68.946,68.927,68.927,68.927,68.927,68.927,68.927,68.927,68.927,68.927,68.918,68.817,68.817,68.817,68.817,68.783,68.781,68.781,68.726,68.726,68.726,68.726,68.726,68.726,68.81,68.839,68.81,68.901,68.913,68.921,68.959,69.051,69.072,69.066,69.066,69.023,68.987,68.995,68.946,68.946,68.946,68.903,68.903,68.885,68.877,68.877,68.877,68.872,68.872,68.846,68.783,68.734,68.685,68.576,68.576,68.568,68.568,68.535,68.513,68.484,68.421,68.337,68.334,68.334,68.326,68.326,68.264,68.216,68.108,68.086,68.086,68.086,68.086,68.062,68.054,68.054,68.041,68.024,68.025,68.025,68.013,68.013,68.013,68.013,68.021,68.021,68.029,68.047,68.05,68.067,68.089,68.12,68.16,68.195,68.195,68.316,68.409,68.42,68.459,68.459,68.513,68.55,68.55,68.56,68.56,68.56,68.569,68.569,68.611,68.637,68.654,68.654,68.672,68.761,68.811,68.85,69.125,69.194,69.327,69.461,69.46,69.53,69.549,69.889,69.968,70.03,70.081,70.408,70.641,70.953,71.487,71.978,72.546,73.004,73.24,73.85,74.605,75.57,76.136,76.726,77.167,77.94,80.012,81.323,82.267,83.315,84.933,85.498,87.251,87.761,88.448,89.318,89.821,90.13,90.284,90.575,90.806,91.168,91.372,91.676,92.177,92.52,93.126,93.333,93.544,94.154,94.42,94.585,95.029,95.439,95.45,95.632,95.775,96.235,96.798,97.534,97.953,98.045,98.176,98.623,98.709,98.816,99.179,99.498,99.54,99.599,99.64,99.788,99.823,99.939,99.992,99.992,100,100.077,100.077,100.081,100.13,100.165,100.231,100.252,100.222,100.216,100.304,100.424,100.428,100.467,100.648,100.852,100.859,100.904
일산서구,69.8,69.867,69.867,69.914,69.973,69.982,70.047,70.157,70.172,70.3,70.3,70.306,70.306,70.343,70.369,70.392,70.455,70.472,70.491,70.576,70.576,70.593,70.593,70.62,70.62,70.62,70.62,70.62,70.636,70.642,70.693,70.698,70.698,70.698,70.698,70.698,70.698,70.698,70.698,70.722,70.722,70.722,70.722,70.722,70.74,70.74,70.74,70.74,70.74,70.74,70.74,70.74,70.74,70.76,70.798,70.813,70.826,70.838,70.748,70.689,70.659,70.594,70.594,70.594,70.553,70.52,70.519,70.559,70.728,70.87,70.872,70.859,70.862,70.923,70.899,70.899,70.899,70.899,70.926,70.889,70.889,70.889,70.889,70.895,70.895,70.895,70.881,70.822,70.822,70.822,70.782,70.661,70.553,70.553,70.553,70.498,70.498,70.486,70.486,70.486,70.46,70.393,70.362,70.362,70.284,70.265,70.265,69.952,69.8,69.779,69.747,69.747,69.747,69.747,69.743,69.718,69.704,69.634,69.606,69.581,69.541,69.51,69.494,69.494,69.482,69.505,69.527,69.542,69.619,69.635,69.695,69.729,69.766,69.826,69.947,69.983,70.098,70.12,70.182,70.311,70.33,70.37,70.381,70.432,70.436,70.436,70.436,70.321,70.201,70.18,70.159,70.142,70.142,70.175,70.496,70.669,70.81,71.096,71.3,71.613,71.761,71.887,72.061,72.409,72.454,72.566,72.691,72.832,73.101,73.257,73.716,73.949,74.285,74.541,74.693,75.417,76.422,77.463,78.385,79.132,80.743,81.64,82.575,83.042,83.661,84.372,85.228,85.671,86.261,86.61,87.008,87.506,88.078,88.313,88.471,88.581,88.716,89.018,89.208,89.476,89.721,89.836,90.03,90.464,91.154,91.509,91.76,92.072,92.43,92.777,92.776,93.529,93.874,94.416,94.941,95.717,96.113,96.533,96.921,97.104,97.611,98.11,98.857,99.156,99.285,99.369,99.409,99.746,99.909,99.996,100.01,100.021,100,100,99.986,100.003,100.01,100.024,100.026,100.084,100.163,100.311,100.448,100.554,100.592,100.683,100.864,100.912,100.915,100.939
과천시,71.69,71.78,72.085,72.344,72.468,72.762,72.984,73.154,73.362,73.56,73.56,73.56,73.56,73.56,73.528,73.475,73.355,73.355,73.355,73.355,73.355,73.355,73.355,73.355,73.355,73.355,73.355,73.355,73.355,73.365,73.389,73.421,73.568,74.076,74.493,74.493,74.864,74.864,74.95,75.049,75.07,75.07,75.07,75.086,75.118,75.118,75.174,75.209,75.21,75.237,75.237,75.237,75.237,75.237,75.363,75.363,75.363,75.341,75.386,75.359,75.43,75.535,75.776,76.198,76.557,77.507,78.018,79.291,79.291,79.795,79.795,79.818,79.891,79.891,79.891,79.891,79.901,79.901,79.901,79.868,79.813,79.813,79.813,79.813,79.813,79.813,79.721,79.721,79.696,79.687,79.687,79.687,79.461,79.435,79.349,79.319,79.319,79.162,79.162,79.162,79.167,79.187,79.205,79.237,79.267,79.421,79.59,79.665,79.772,80.079,80.191,80.247,80.287,80.442,80.632,80.729,80.858,80.882,80.882,80.957,81.075,81.259,81.268,81.354,81.539,81.733,81.924,82.306,82.563,82.735,82.841,82.855,83.339,83.541,83.729,83.798,83.836,83.843,83.843,83.843,83.83,83.809,83.809,83.758,83.706,83.706,83.667,83.615,83.541,83.501,83.486,83.486,83.486,83.486,83.486,83.642,83.709,83.923,83.948,84.262,84.333,84.689,84.89,85.003,85.064,85.191,85.307,85.466,85.531,85.666,85.666,85.676,85.695,85.686,85.665,85.665,85.665,85.665,85.674,85.693,85.785,86.086,87.002,87.686,89.061,89.795,90.191,90.191,90.377,90.438,90.537,90.909,90.993,91.043,91.246,91.404,91.404,91.689,91.854,91.854,92.266,92.701,92.942,93.055,93.303,93.353,93.743,94.005,94.136,94.657,95.141,95.731,95.73,95.822,96.24,96.645,96.752,96.931,97.365,97.435,97.608,97.608,98.174,98.757,99.122,99.396,99.603,99.698,99.813,99.942,99.943,99.943,100,100.159,100.069,100.069,100.069,100.069,100.069,100.033,100.033,100.033,100.033,100.033,100.033,100.087,100.087,100.087,100.087,100.195
구리시,63.853,63.938,64.129,64.415,64.501,64.674,64.855,64.957,65.112,65.226,65.233,65.291,65.291,65.339,65.384,65.44,65.506,65.534,65.568,65.595,65.614,65.646,65.704,65.715,65.746,65.75,65.775,65.801,65.827,65.849,65.867,65.902,65.919,65.944,65.944,65.956,65.98,65.98,66.007,66.035,66.099,66.129,66.133,66.135,66.172,66.256,66.349,66.461,66.584,66.664,66.721,66.778,66.785,66.825,66.902,67.017,67.045,67.159,67.206,67.256,67.325,67.36,67.399,67.596,67.825,68.157,68.504,68.918,69.272,69.677,70.064,70.162,70.328,70.424,70.501,70.599,70.68,70.761,70.877,70.923,70.981,70.983,70.983,70.983,71.065,71.088,71.153,71.203,71.215,71.281,71.286,71.323,71.377,71.55,71.554,71.554,71.554,71.553,71.553,71.65,71.65,71.746,71.757,71.762,71.773,71.86,71.875,71.921,71.973,72.147,72.177,72.285,72.29,72.294,72.301,72.301,72.301,72.301,72.314,72.322,72.352,72.364,72.364,72.446,72.479,72.523,72.564,72.6,72.642,72.7,72.859,72.899,72.945,73.235,73.377,73.474,73.664,73.918,74.025,74.246,74.578,74.813,75.026,75.132,75.215,75.286,75.337,75.338,75.403,75.421,75.421,75.491,75.537,75.584,75.933,76.277,76.554,76.89,77.261,77.563,78.18,78.928,79.23,79.974,79.986,80.23,80.36,81.07,81.108,81.275,81.642,81.93,82.15,82.316,82.842,83.183,83.198,83.381,83.78,84.243,84.322,84.359,85.005,85.419,85.96,86.366,87.135,87.61,88.021,88.185,88.737,89.287,89.904,90.126,90.394,90.572,90.965,91.158,91.812,91.858,92.118,92.604,92.865,92.865,92.999,93.053,93.577,93.855,94.283,94.712,95.153,95.373,95.876,96.311,96.453,96.813,97.163,97.711,98.087,98.47,98.696,99.098,99.285,99.497,99.686,99.771,99.816,100.026,100.026,100.068,100.068,100.016,100,100.002,100.002,100.002,99.98,99.98,99.98,100.004,100,100.021,100.04,100.106,100.131,100.153,100.153,100.232,100.268,100.382
남양주시,61.881,61.885,61.885,61.901,61.908,61.939,61.954,61.966,61.982,62.039,62.13,62.143,62.146,62.191,62.222,62.256,62.256,62.256,62.32,62.35,62.391,62.438,62.443,62.443,62.482,62.482,62.501,62.52,62.546,62.546,62.529,62.529,62.529,62.501,62.494,62.494,62.474,62.474,62.472,62.472,62.472,62.472,62.472,62.472,62.523,62.549,62.555,62.592,62.592,62.606,62.606,62.649,62.665,62.665,62.665,62.679,62.672,62.675,62.708,62.695,62.712,62.724,62.763,62.769,62.824,62.85,62.885,63.025,63.107,63.22,63.313,63.345,63.416,63.493,63.513,63.516,63.599,63.612,63.612,63.664,63.678,63.678,63.685,63.735,63.735,63.735,63.737,63.777,63.761,63.759,63.762,63.762,63.76,63.858,63.858,63.879,63.897,63.897,63.897,63.897,63.897,63.897,63.897,63.911,63.906,63.917,63.915,63.914,63.922,63.959,64.057,64.067,64.067,64.141,64.168,64.17,64.156,64.156,64.156,64.166,64.166,64.17,64.17,64.187,64.187,64.192,64.192,64.116,64.236,64.252,64.252,64.259,64.259,64.279,64.315,64.355,64.405,64.47,64.587,64.649,64.71,64.901,65.084,65.113,65.155,65.21,65.404,65.581,65.753,65.912,66.18,66.441,66.675,66.941,67.752,68.373,68.698,69.297,69.758,70.171,70.262,70.696,71.004,71.116,71.292,71.515,71.724,72.053,72.373,72.66,72.962,73.321,73.717,73.95,74.46,74.799,75.023,75.292,75.679,76,76.386,76.932,77.827,78.864,79.257,79.907,80.721,81.541,82.255,82.642,83.137,83.664,84.055,84.647,85.217,85.437,85.622,85.977,86.238,86.579,87.124,87.659,88.199,88.742,88.911,89.299,89.93,90.482,90.994,91.437,91.993,92.514,93.125,93.685,94.101,94.809,95.475,96.195,96.649,97.241,97.733,98.123,98.412,98.692,99.01,99.195,99.451,99.496,99.666,99.842,99.905,99.94,100,100.031,100.06,100.076,100.096,100.11,100.126,100.122,100.12,100.117,100.126,100.153,100.156,100.152,100.159,100.154,100.163,100.169
오산시,68.542,68.542,68.542,68.541,68.555,68.578,68.585,68.585,68.585,68.585,68.585,68.605,68.581,68.581,68.581,68.584,68.549,68.54,68.54,68.54,68.54,68.54,68.531,68.478,68.478,68.467,68.461,68.442,68.442,68.421,68.414,68.414,68.405,68.389,68.316,68.272,68.26,68.26,68.251,68.229,68.222,68.222,68.222,68.222,68.215,68.175,68.101,68.101,68.071,68.048,68.02,68.009,68.009,68.009,68.009,68.002,67.903,67.903,67.682,67.639,67.639,67.586,67.586,67.586,67.576,67.537,67.108,66.896,66.839,66.806,66.709,66.573,66.505,66.191,65.925,65.908,65.851,65.796,65.749,65.715,65.535,65.441,65.381,65.381,65.343,65.343,65.188,65.093,64.765,64.761,64.524,64.482,64.361,64.314,64.314,64.314,64.314,64.314,64.3,64.3,64.286,64.218,64.218,64.166,64.167,64.167,64.167,64.06,63.897,63.822,63.822,63.767,63.746,63.746,63.622,63.62,63.499,63.292,63.292,63.292,63.242,63.242,63.19,63.121,63.12,63.07,62.967,62.894,62.894,62.894,62.894,62.894,62.894,62.894,62.894,62.894,62.894,62.894,62.93,62.975,63.26,63.384,63.568,63.588,63.595,63.725,63.769,63.903,63.957,63.982,64.035,64.085,64.09,64.136,64.757,64.766,64.841,64.88,64.966,65.008,65.113,65.201,65.255,65.308,65.308,65.321,65.356,65.521,65.617,65.717,65.779,65.848,66.051,66.077,66.135,66.275,66.376,66.574,66.695,66.773,66.977,67.429,67.629,68.183,68.66,69.147,69.799,70.422,71.159,72.105,72.78,73.524,74.173,74.48,75.128,75.736,75.918,76.35,76.846,77.051,77.389,77.778,78.283,79.043,79.603,80.461,81.465,82.787,83.882,85.098,86.104,87.374,88.374,89.592,90.749,91.816,92.845,94.257,95.407,96.328,97.391,98.025,98.121,98.266,98.391,98.6,98.751,99.221,99.577,99.975,99.967,100,100,100,100,100.041,100.041,100.069,100.106,100.106,100.106,100.106,100.079,100.077,100.092,100.149,100.275,100.338,100.441,100.448
시흥시,66.543,66.648,66.785,66.809,66.88,66.904,66.904,66.998,67.02,67.094,67.099,67.144,67.15,67.252,67.27,67.354,67.392,67.392,67.376,67.376,67.431,67.431,67.431,67.431,67.431,67.431,67.445,67.445,67.445,67.414,67.414,67.414,67.414,67.398,67.398,67.398,67.372,67.372,67.372,67.372,67.342,67.342,67.315,67.315,67.276,67.248,67.248,67.248,67.229,67.197,67.197,67.24,67.187,67.135,67.136,67.02,67.02,67.02,66.989,66.93,66.906,66.831,66.831,66.825,66.797,66.8,66.765,66.749,66.751,66.751,66.755,66.68,66.642,66.581,66.547,66.534,66.507,66.507,66.446,66.446,66.405,66.404,66.375,66.35,66.35,66.349,66.301,66.281,66.281,66.218,66.18,66.151,66.104,66.085,66.091,66.066,66.058,66.048,66.019,65.969,65.952,65.916,65.845,65.77,65.755,65.755,65.755,65.755,65.751,65.751,65.734,65.731,65.729,65.729,65.727,65.727,65.706,65.705,65.704,65.704,65.704,65.704,65.71,65.71,65.71,65.71,65.71,65.628,65.628,65.638,65.638,65.67,65.67,65.68,65.68,65.762,65.939,65.946,66.067,66.142,66.233,66.228,66.423,66.558,66.573,66.593,66.622,66.634,66.634,66.707,66.722,66.788,66.923,67.124,67.228,67.31,67.369,67.462,67.547,67.692,67.699,67.792,67.862,67.937,67.953,68.097,68.199,68.311,68.416,68.571,68.764,68.882,68.886,69.025,69.269,69.458,69.525,69.537,69.611,69.97,70.088,70.506,71.346,71.61,72.117,72.437,73.098,73.73,74.535,75.223,75.924,76.636,77.526,77.935,78.917,79.93,80.785,81.589,82.188,82.872,83.713,84.708,85.562,86.687,87.645,88.066,88.731,89.334,90.112,90.773,91.217,91.839,92.247,92.997,94.05,94.821,95.653,96.446,96.939,97.221,97.578,97.847,98.323,98.435,98.733,98.871,99.105,99.387,99.618,99.71,99.852,99.917,100,100.274,100.352,100.352,100.438,100.438,100.377,100.391,100.389,100.389,100.389,100.389,100.393,100.393,100.276,100.276,100.276,100.22
군포시,61.89,61.878,61.88,61.88,61.889,61.882,61.889,61.911,61.997,62.143,62.154,62.176,62.214,62.257,62.322,62.325,62.331,62.363,62.368,62.453,62.464,62.468,62.503,62.519,62.533,62.536,62.547,62.557,62.562,62.576,62.591,62.602,62.611,62.622,62.634,62.644,62.647,62.647,62.662,62.681,62.681,62.681,62.681,62.681,62.691,62.691,62.702,62.714,62.714,62.722,62.752,62.75,62.712,62.702,62.698,62.698,62.651,62.651,62.638,62.619,62.621,62.635,62.626,62.65,62.762,63.158,63.369,64.105,64.377,64.65,64.927,65.115,65.192,65.319,65.382,65.402,65.4,65.4,65.416,65.416,65.419,65.39,65.39,65.4,65.364,65.368,65.354,65.345,65.311,65.301,65.271,65.221,65.221,65.218,65.207,65.211,65.208,65.196,65.191,65.188,65.187,65.174,65.175,65.178,65.178,65.173,65.175,65.159,65.157,65.162,65.143,65.143,65.122,65.122,65.093,65.094,65.101,65.067,65.057,65.059,65.061,65.063,65.055,65.053,65.056,65.056,65.051,65.053,65.048,65.05,65.028,65.026,65.14,65.263,65.366,65.5,65.677,66.068,66.543,67.222,68.024,68.535,68.935,69.135,69.274,69.473,69.582,69.816,69.913,70.07,70.152,70.349,70.483,70.579,71.034,71.26,71.617,71.785,71.925,71.96,71.968,72.196,72.383,72.614,72.675,72.753,72.81,72.95,73.056,73.136,73.291,73.431,73.557,73.692,73.884,74.02,74.114,74.19,74.604,74.726,74.993,75.19,75.323,75.443,75.512,75.753,76.162,76.727,77.623,77.915,78.052,78.585,79.042,79.692,80.138,80.617,81.355,81.629,82.013,82.313,83.118,83.779,84.44,85.28,85.895,86.649,87.178,87.91,88.641,89.336,90.006,90.667,91.817,93.054,93.731,94.374,95.16,95.893,97.128,97.759,98.34,98.612,98.626,98.828,99.211,99.565,99.724,99.78,99.903,99.899,99.966,99.966,100,99.987,99.986,99.891,99.913,99.913,99.913,99.913,99.74,99.697,99.68,99.745,99.86,100.031,100.169,100.23,100.229,100.313
의왕시,57.817,57.847,57.857,57.9,57.9,57.998,58.015,58.049,58.053,58.165,58.278,58.376,58.43,58.44,58.482,58.531,58.546,58.573,58.655,58.609,58.668,58.684,58.699,58.722,58.741,58.769,58.802,58.825,58.845,58.861,58.877,58.887,58.891,58.891,58.893,58.894,58.897,58.897,58.896,58.922,58.925,58.984,59.039,59.039,59.097,59.11,59.159,59.228,59.243,59.243,59.27,59.299,59.378,59.389,59.405,59.442,59.511,59.577,59.594,59.594,59.594,59.667,59.769,59.794,59.966,60.286,60.597,60.887,61.375,61.697,61.939,62.116,62.271,62.439,62.62,62.696,62.737,62.747,62.761,62.779,62.766,62.767,62.767,62.684,62.551,62.51,62.49,62.48,62.436,62.424,62.351,62.314,62.294,62.274,62.274,62.243,62.243,62.224,62.202,62.156,62.156,62.143,62.129,62.1,62.086,62.063,62.041,62.007,62.007,61.987,62.001,61.955,61.955,61.955,61.966,61.966,61.989,62.015,62.047,62.044,62.061,62.079,62.137,62.163,62.249,62.373,62.654,62.738,62.956,63.049,63.217,63.301,63.438,63.581,63.756,63.987,64.324,64.676,65.099,65.277,65.411,65.692,66.038,66.138,66.193,66.406,66.507,66.604,66.662,66.757,66.807,66.887,67.021,67.137,67.343,67.623,67.693,67.869,68.082,68.212,68.339,68.463,68.492,68.672,68.798,68.938,68.996,69.218,69.457,69.567,69.727,69.924,70.143,70.348,70.849,71.187,71.672,72.126,72.665,73.043,73.438,73.644,74.254,74.815,75.338,75.862,76.868,77.537,78.153,78.944,79.606,79.885,80.255,80.856,81.771,82.375,82.795,83.293,83.67,84.229,84.866,85.768,86.336,86.673,87.105,87.8,88.173,88.802,89.586,90.195,90.911,91.257,91.883,92.638,93.754,94.667,95.382,96.232,96.706,96.906,97.271,97.848,98.284,98.994,99.271,99.314,99.529,99.787,99.863,99.865,100.004,100,100,99.979,99.958,99.972,99.972,99.776,99.773,99.773,99.773,99.764,99.764,99.764,99.748,99.665,99.582,99.545,99.537,99.537
하남시,66.998,66.998,66.998,67.001,67.001,67.119,67.228,67.363,67.492,67.527,67.611,67.692,67.71,67.722,67.766,67.785,67.802,67.838,67.843,67.856,67.856,67.897,67.934,67.948,67.98,67.995,68.015,68.033,68.049,68.061,68.081,68.103,68.114,68.127,68.156,68.176,68.183,68.183,68.195,68.218,68.379,68.419,68.457,68.457,68.511,68.548,68.548,68.718,68.779,68.803,68.891,68.978,68.978,69.087,69.169,69.357,69.43,69.43,69.43,69.485,69.576,70.056,70.101,70.216,70.72,71.028,71.4,71.769,71.897,72.275,72.5,72.941,73.085,73.271,73.422,73.573,73.795,73.813,73.813,73.835,73.841,73.841,73.902,73.902,73.902,74.001,74.054,74.054,74.082,74.106,74.164,74.164,74.164,74.151,74.151,74.184,74.149,74.037,74.002,74.002,73.96,73.96,73.96,73.943,73.914,73.914,73.914,73.91,73.91,73.914,73.914,73.918,73.918,73.949,73.958,73.958,73.958,73.981,74.011,74.011,74.011,74.049,74.069,74.133,74.207,74.217,74.294,74.408,74.487,74.551,74.665,74.673,74.755,74.821,75.028,75.24,75.55,75.763,76.009,76.277,76.583,76.802,77.094,77.307,77.408,77.596,77.702,77.871,77.949,77.971,78.123,78.306,78.407,78.623,79.085,79.537,79.721,79.898,80.255,80.555,80.749,81.021,81.248,81.579,81.9,82.043,82.569,82.82,83.212,83.443,83.954,84.362,84.452,84.773,84.89,85.181,85.273,85.49,86.071,86.41,86.631,86.644,86.909,87.792,89.133,90.099,90.783,91.959,92.911,93.501,94.182,94.454,94.626,94.657,94.663,94.784,94.907,95.081,95.097,95.132,95.156,95.156,95.572,95.821,96.047,96.229,96.314,96.49,96.504,96.685,96.878,97.134,97.331,97.377,97.878,98.081,98.091,98.352,98.554,98.673,98.998,99.276,99.42,99.685,99.719,99.765,99.876,99.884,99.916,100,100,100,100,100.117,100.117,100.117,100.21,100.21,100.235,100.215,100.215,100.215,100.215,100.215,100.189,100.189,100.173,100.173,100.173,100.173
