년도,월,나이,경기도,경기도 수원시,경기도 수원시 장안구,경기도 수원시 권선구,경기도 수원시 팔달구,경기도 수원시 영통구,경기도 성남시,경기도 성남시 수정구,경기도 성남시 중원구,경기도 성남시 분당구,경기도 의정부시,경기도 안양시,경기도 안양시 만안구,경기도 안양시 동안구,경기도 부천시,경기도 광명시,경기도 평택시,경기도 동두천시,경기도 안산시,경기도 안산시 상록구,경기도 안산시 단원구,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 일산동구,경기도 고양시 일산서구,경기도 과천시,경기도 구리시,경기도 남양주시,경기도 오산시,경기도 시흥시,경기도 군포시,경기도 의왕시,경기도 하남시,경기도 용인시,경기도 용인시 처인구,경기도 용인시 기흥구,경기도 용인시 수지구,경기도 파주시,경기도 이천시,경기도 안성시,경기도 김포시,경기도 화성시,경기도 광주시,경기도 양주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군
2021,11,60,"1,663,383","130,841","33,319","43,333","24,469","29,720","120,140","34,800","32,122","53,218","61,434","75,261","36,674","38,587","118,321","39,420","60,699","14,064","78,867","41,947","36,920","132,610","62,283","35,889","34,438","8,993","26,020","90,498","21,924","53,198","36,037","23,257","38,839","113,778","34,290","44,067","35,421","54,594","28,633","27,686","53,616","78,061","52,373","31,459","26,849","20,168","7,973","12,968","24,802"
2021,11,70,"772,918","56,835","15,760","17,631","11,986","11,458","57,585","16,851","15,179","25,555","31,254","31,945","16,612","15,333","47,405","17,642","28,802","8,557","30,212","16,942","13,270","61,460","30,346","15,439","15,675","3,997","11,548","46,032","9,951","20,126","15,124","9,174","17,249","65,904","16,203","26,479","23,222","28,850","13,180","13,832","26,549","33,044","22,847","16,549","12,315","10,165","4,849","6,727","13,209"
2021,11,80,"372,378","26,658","7,962","7,994","5,370","5,332","26,078","6,584","5,997","13,497","14,965","14,654","7,331","7,323","20,877","7,804","14,894","4,735","15,332","8,821","6,511","35,257","16,040","9,342","9,875","2,096","5,165","20,328","4,360","9,618","7,974","4,463","6,383","30,370","7,870","12,331","10,169","15,312","7,136","7,854","11,379","15,598","9,177","7,838","6,922","5,669","2,968","3,835","6,679"
2021,11,90,"54,952","4,029","1,298","1,167",706,858,"4,202",867,856,"2,479","1,953","2,258","1,024","1,234","3,222","1,127","2,018",598,"2,269","1,318",951,"5,159","2,201","1,486","1,472",390,671,"2,908",556,"1,509","1,237",762,"1,107","4,445","1,227","1,788","1,430","2,217",983,"1,114","1,695","2,204","1,306","1,119","1,008",889,419,521,"1,057"
2021,11,100,"2,061",178,53,49,44,32,159,47,39,73,55,86,41,45,152,36,71,22,98,54,44,162,78,38,46,10,50,130,21,61,47,21,45,146,34,64,48,70,34,33,54,67,49,36,37,28,25,36,42
2021,12,총,"13,565,450","1,183,714","273,835","364,136","182,321","363,422","930,948","235,988","210,777","484,183","463,661","547,178","238,311","308,867","806,067","292,893","564,288","93,592","652,726","350,668","302,058","1,079,353","482,927","298,873","297,553","73,345","191,948","733,798","229,983","512,030","268,535","163,356","320,087","1,077,508","260,198","441,742","375,568","483,245","223,177","189,534","486,508","887,015","387,289","236,368","148,939","112,150","42,721","62,264","121,230"
2021,12,0,"1,099,927","91,037","17,502","29,791","10,055","33,689","65,673","14,911","12,166","38,596","32,996","37,820","14,791","23,029","53,029","21,820","50,065","5,830","41,776","21,870","19,906","77,938","37,138","19,825","20,975","6,488","13,946","63,527","21,682","47,577","18,634","12,631","32,803","94,607","19,959","39,745","34,903","43,432","17,883","13,123","53,677","101,318","33,239","19,651","8,110","6,845","2,541","3,155","7,074"
2021,12,10,"1,321,005","115,369","27,765","32,524","13,684","41,396","85,554","16,814","15,618","53,122","41,616","50,835","18,126","32,709","67,956","29,533","54,204","8,392","61,237","33,057","28,180","102,354","41,209","28,709","32,436","7,014","17,311","78,293","24,904","50,216","25,451","14,070","28,465","120,420","24,709","50,461","45,250","50,266","22,148","17,717","49,972","101,090","33,989","24,277","11,721","9,405","3,048","4,458","9,720"
2021,12,20,"1,798,269","184,258","43,509","52,863","30,306","57,580","127,520","33,642","29,885","63,993","64,284","74,873","33,537","41,336","112,129","36,783","77,667","11,053","105,330","57,795","47,535","146,570","61,897","43,692","40,981","9,710","25,915","86,336","31,150","68,964","36,836","22,666","38,289","137,886","34,685","57,187","46,014","59,462","31,355","23,111","52,405","109,069","44,958","27,716","18,190","11,956","5,114","6,125","10,589"
2021,12,30,"1,900,447","177,205","33,068","56,472","27,063","60,602","135,164","34,981","30,636","69,547","60,071","77,334","33,149","44,185","112,466","39,974","86,448","10,009","85,216","43,876","41,340","142,754","69,046","38,249","35,459","10,669","25,118","90,426","37,349","77,837","37,102","22,916","53,476","140,537","33,398","57,095","50,044","68,443","30,906","22,791","75,094","151,247","55,722","28,102","14,638","11,129","4,099","5,504","10,701"
2021,12,40,"2,296,173","199,224","44,157","60,467","27,452","67,148","153,076","36,276","31,570","85,230","73,614","85,661","34,205","51,456","125,249","49,814","97,562","13,815","103,891","55,489","48,402","177,365","78,294","49,522","49,549","10,892","31,306","132,228","43,914","92,511","42,586","24,033","57,481","197,392","43,521","82,407","71,464","82,974","35,058","30,184","92,370","171,781","68,000","39,910","19,751","15,713","4,727","7,780","16,311"
2021,12,50,"2,274,844","197,487","49,282","61,603","31,125","55,477","155,353","40,067","36,767","78,519","81,152","96,054","42,745","53,309","144,782","48,957","91,369","16,452","128,126","69,321","58,805","197,066","84,104","56,499","56,463","12,677","34,889","122,453","34,049","90,045","47,483","29,275","45,575","171,534","44,111","69,913","57,510","77,146","35,688","31,990","69,269","122,796","65,287","39,530","29,284","20,087","6,946","11,107","20,936"
2021,12,60,"1,669,601","131,329","33,446","43,524","24,522","29,837","120,379","34,874","32,076","53,429","61,579","75,518","36,733","38,785","118,614","39,425","61,059","14,139","79,223","42,156","37,067","133,115","62,484","36,055","34,576","9,288","26,034","90,900","22,019","53,472","36,014","23,335","39,037","114,056","34,423","44,188","35,445","54,958","28,797","27,745","53,848","78,498","52,575","31,550","26,957","20,212","8,009","13,020","24,897"
2021,12,70,"773,573","56,826","15,772","17,636","11,977","11,441","57,626","16,864","15,156","25,606","31,279","32,006","16,598","15,408","47,504","17,625","28,855","8,523","30,184","16,881","13,303","61,394","30,344","15,423","15,627","4,086","11,548","46,068","9,954","20,154","15,118","9,154","17,366","65,921","16,215","26,471","23,235","28,837","13,179","13,840","26,645","33,254","22,867","16,551","12,309","10,163","4,823","6,714","13,200"
2021,12,80,"374,488","26,801","7,996","8,036","5,407","5,362","26,243","6,655","6,024","13,564","15,055","14,747","7,369","7,378","20,979","7,816","14,963","4,755","15,378","8,853","6,525","35,438","16,125","9,359","9,954","2,115","5,201","20,519","4,385","9,691","8,014","4,484","6,445","30,546","7,913","12,415","10,218","15,420","7,132","7,869","11,467","15,632","9,295","7,909","6,920","5,708","2,982","3,855","6,724"
2021,12,90,"55,363","4,036","1,301","1,172",703,860,"4,228",870,852,"2,506","1,960","2,271","1,031","1,240","3,236","1,113","2,036",603,"2,287","1,326",961,"5,208","2,218","1,504","1,486",394,662,"2,934",560,"1,508","1,255",773,"1,112","4,463","1,231","1,796","1,436","2,244","1,007","1,132","1,711","2,275","1,311","1,136","1,021",906,414,525,"1,042"
2021,12,100,"1,760",142,37,48,27,30,132,34,27,71,55,59,27,32,123,33,60,21,78,44,34,151,68,36,47,12,18,114,17,55,42,19,38,146,33,64,49,63,24,32,50,55,46,36,38,26,18,21,36
